to_id,from_id,min_today,min_future,saved,from_name,to_name,from_geo,to_geo
crosstownerstation-clarendon-hills,crosstownerstation-congress-park,60,31,29,Congress Park,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-dee-road,120,93,27,Dee Road,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-des-plaines,120,96,24,Des Plaines,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-des-plaines-river-rd,118,86,32,Des Plaines River Rd,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-division-elston,118,70,48,Division/Elston,Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-downers-grove-main-street,32,20,12,Downers Grove - Main St,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-edison-park,120,89,31,Edison Park,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-elmhurst,68,68,0,Elmhurst,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-elmwood-park-conti-circle,120,84,36,Elmwood Park - Conti Cir,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-evanston-central-st,120,105,15,Central/Green Bay (Evanston),Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-evanston-davis-st,120,103,17,Davis St (Evanston),Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-franklin-park-belmont-ave,121,90,31,Franklin Park - Belmont Ave,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-gladstone-park,120,85,35,Gladstone Park,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-glencoe,122,117,5,Glencoe,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-grand-cicero,119,75,44,Grand/Cicero,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-grand-harlem,120,82,38,Grand/Harlem,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-gresham,120,96,24,Gresham,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-halsted-18th,60,55,5,Halsted/16th,Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-harvey,168,110,58,Harvey,Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-highland-park,127,122,5,Highland Park,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-highlands,60,22,38,Highlands,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-hinsdale,51,16,35,Hinsdale,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-hollywood,60,33,27,Hollywood,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-howard-clark,120,99,21,Howard/Clark,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-hubbard-woods,168,116,52,Hubbard Woods,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-humboldt-park,115,71,44,Humboldt Park,Clarendon Hills,west side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-indian-hill,134,111,23,Indian Hill,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-irving-park,120,79,41,Irving Park/Keeler,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-jefferson-park,120,83,37,Jefferson Park,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-kedzie,114,82,32,Kedzie,Clarendon Hills,west side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-kenilworth,131,109,22,Kenilworth,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-lagrange-road,57,26,31,LaGrange Road,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-lagrange-stone-ave,60,27,33,LaGrange - Stone Ave,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-lawrence-ruby,108,82,26,Lawrence/Ruby,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-maywood,69,64,5,Maywood,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-mccormick-place,117,70,47,McCormick Place,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-melrose-park,69,65,4,Melrose Park,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-montrose-mayfair,120,81,39,Montrose (Mayfair),Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-mount-prospect,127,102,25,Mount Prospect,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-narragansett-ave-galewood,118,79,39,Narragansett Ave (Galewood),Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-north-ridgeway,120,72,48,North/Ridgeway,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-norwood-park,120,87,33,Norwood Park,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-o-hare-transfer,120,99,21,O'Hare Transfer,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-oak-park-ave-mars,120,80,40,Oak Park Ave (Mars),Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-oak-park-harlem-lake,106,71,35,Oak Park - Harlem/Lake,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-oakwood-blvd,120,74,46,Oakwood Blvd,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-palatine,169,112,57,Palatine,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-park-ridge,120,91,29,Park Ridge,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-peterson-ridge,120,95,25,Peterson/Ridge,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-prairie-street,120,115,5,Prairie St,Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-randolph-clinton,71,65,6,Randolph/Clinton (Ogilvie),Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-ravenswood,120,93,27,Ravenswood,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-ravinia,177,125,52,Ravinia,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-river-forest,73,68,5,River Forest,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-river-grove,117,83,34,River Grove,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-riverside,60,35,25,Riverside,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-rogers-park,120,97,23,Rogers Park,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-roosevelt,68,63,5,Roosevelt,Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-rosemont-balmoral-ave,75,75,0,Rosemont - Balmoral Ave,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-schiller-park-irving-park-rd,120,93,27,Schiller Park - Irving Park Rd,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-south-shore,120,98,22,South Shore,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-state-street,166,123,43,State St,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-stewart-ridge,168,126,42,Stewart Ridge,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-stony-island,120,94,26,Stony Island,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-taylor-clinton,68,63,5,Taylor/Clinton,Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-union-station,60,55,5,Union Station,Clarendon Hills,downtown Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-west-pullman,129,124,5,West Pullman,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-western-18th,60,52,8,Western/18th,Clarendon Hills,west side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-western-kinzie,71,66,5,Western/Hubbard,Clarendon Hills,west side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-western-logan,117,75,42,Western/Logan,Clarendon Hills,north side of Chicago,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-western-springs,53,18,35,Western Springs,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-wilmette,120,107,13,Wilmette,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,crosstownerstation-winnetka,120,113,7,Winnetka,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,metra-103rd-bev,120,106,14,103rd (Beverly Hills),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-107th-bev,120,109,11,107th (Beverly Hills),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-111th-bev,120,110,10,111th (Morgan Park),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-115th-bev,120,112,8,115th (Morgan Park),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-147th-up,168,103,65,147th (Sibley Blvd),Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,metra-91st-bev,120,100,20,91st (Beverly Hills),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-95th-bev,120,102,18,95th (Beverly Hills),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-99th-bev,120,104,16,99th (Beverly Hills),Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-ashland,174,121,53,Ashland,Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,metra-brynmawr,120,96,24,Bryn Mawr,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-cumberland,120,99,21,Cumberland,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,metra-fairviewdg,21,14,7,Fairview Ave,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,metra-ivanhoe,166,101,65,Ivanhoe,Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,metra-kensingtn,129,94,35,Kensington,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-lavergne,60,42,18,LaVergne,Clarendon Hills,west suburban,west suburban
crosstownerstation-clarendon-hills,metra-mainst,120,101,19,Main St (Evanston),Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,metra-racine,172,122,50,Racine,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clarendon-hills,metra-raviniapk,,123,,Ravinia Park,Clarendon Hills,north suburban,west suburban
crosstownerstation-clarendon-hills,metra-riverdale,134,99,35,Riverdale,Clarendon Hills,south suburban,west suburban
crosstownerstation-clarendon-hills,metra-windsorpk,120,100,20,Windsor Park,Clarendon Hills,south side of Chicago,west suburban
crosstownerstation-clybourn,crosstownerstation-103rd-rosemoor,77,54,23,103rd (Rosemoor),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-107th-street-63,81,58,23,107th,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-111th-pullman,84,58,26,111th (Pullman),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-119th-rlx,92,71,21,119th (RLX),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-119th-street,80,66,14,119th,Clybourn,south suburban,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-123rd-street,82,68,14,123rd,Clybourn,south suburban,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-130th-indiana,91,71,20,130th/Indiana,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-18th-soldier-field,57,21,36,18th (Soldier Field),Clybourn,downtown Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-27th-street,64,26,38,27th,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-35th-street-lou-jones,41,32,9,"35th (""""Lou"""" Jones)",Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-47th-kenwood,53,29,24,47th (Kenwood),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-51st-53rd-hyde-park,53,30,23,51st/53rd,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-55th-56th-57th,56,32,24,55th-56th-57th,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-59th-perry,59,43,16,59th/Perry,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-59th-university-of-chicago,59,34,25,59th (University of Chicago),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-63rd-street,66,36,30,63rd,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-67th,70,38,32,67th,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-75th-grand-crossing,72,45,27,75th (Grand Crossing),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-79th-auburn-park,69,49,20,79th (Auburn Park),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-79th-chatham,70,47,23,79th (Chatham),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-79th-cheltenham,75,51,24,79th (Cheltenham),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-83rd-avalon-park,82,48,34,83rd (Avalon Park),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-83rd-street,76,53,23,83rd,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-87th-street,79,55,24,87th,Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-87th-woodruff,69,49,20,87th (Woodruff),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-91st-street-60,77,52,25,91st (Chesterfield),Clybourn,south side of Chicago,north side of Chicago
crosstownerstation-clybourn,crosstownerstation-93rd-south-chicago,81,58,23,93rd/South Chicago,Clybourn,south side of Chicago,north side of Chicago
