GEOID,w,today,scenario,status,saved,redpct
261635353002,1,,,no_transit_either,,
261635367001,2,,,no_transit_either,,
261635413002,1,,,no_transit_either,,
261635456001,1,,,no_transit_either,,
261635458002,1,,,no_transit_either,,
261635460002,1,,,no_transit_either,,
261635512001,1,,,no_transit_either,,
261635523002,1,,,no_transit_either,,
261635528011,1,,,no_transit_either,,
261635536012,1,,,no_transit_either,,
261635566001,1,,,no_transit_either,,
261635579011,1,,,no_transit_either,,
261635580003,1,,,no_transit_either,,
261635581001,2,,,no_transit_either,,
261635585001,1,,,no_transit_either,,
261635601001,1,,,no_transit_either,,
261635604001,1,,,no_transit_either,,
261635604005,1,,,no_transit_either,,
261635629002,1,,,no_transit_either,,
261635635001,1,,,no_transit_either,,
261635641001,1,,,no_transit_either,,
261635645044,1,,,no_transit_either,,
261635648003,1,,,no_transit_either,,
261635651001,1,,,no_transit_either,,
261635652004,1,,,no_transit_either,,
261635672013,1,,,no_transit_either,,
261635678004,1,,,no_transit_either,,
261635678005,1,,,no_transit_either,,
261635687002,1,,,no_transit_either,,
261635688002,1,,,no_transit_either,,
261635693002,1,,,no_transit_either,,
261635704004,1,,,no_transit_either,,
261635734003,1,,,no_transit_either,,
261635748002,1,,,no_transit_either,,
261635751001,1,,,no_transit_either,,
261635771001,1,,,no_transit_either,,
261635785005,1,,,no_transit_either,,
261635792001,2,,,no_transit_either,,
261635793001,1,,,no_transit_either,,
261635805002,1,,,no_transit_either,,
261635806002,1,,,no_transit_either,,
261635835002,1,,,no_transit_either,,
261635837002,1,,,no_transit_either,,
261635838003,1,,,no_transit_either,,
261635856001,1,,,no_transit_either,,
261635882002,1,,,no_transit_either,,
261635944011,1,,,no_transit_either,,
261635944012,1,,,no_transit_either,,
261635950002,1,,,no_transit_either,,
261635970002,1,,,no_transit_either,,
261635991001,1,,,no_transit_either,,
261653805001,1,,,no_transit_either,,
261653807001,1,,,no_transit_either,,
270017701001,1,,,no_transit_either,,
270030501072,1,,,no_transit_either,,
270030501081,1,,,no_transit_either,,
270030502202,1,,,no_transit_either,,
270030502223,1,,,no_transit_either,,
270030502233,1,,,no_transit_either,,
270030502342,1,,,no_transit_either,,
270030502382,1,,,no_transit_either,,
270030502391,1,,,no_transit_either,,
270030504021,1,,,no_transit_either,,
270030504023,1,,,no_transit_either,,
270030506022,1,,,no_transit_either,,
270030506052,1,,,no_transit_either,,
270030506061,1,,,no_transit_either,,
270030506112,2,,,no_transit_either,,
270030507042,1,,,no_transit_either,,
270030508163,2,,,no_transit_either,,
270030508183,1,,,no_transit_either,,
270030512031,1,,,no_transit_either,,
270074507061,1,,,no_transit_either,,
270131715002,1,,,no_transit_either,,
270159603003,1,,,no_transit_either,,
270190901021,2,,,no_transit_either,,
270190903024,1,,,no_transit_either,,
270190904014,1,,,no_transit_either,,
270190904021,1,,,no_transit_either,,
270190904022,1,,,no_transit_either,,
270190905011,1,,,no_transit_either,,
270190906022,1,,,no_transit_either,,
270190907033,1,,,no_transit_either,,
270190908012,1,,,no_transit_either,,
270190908013,2,,,no_transit_either,,
270190908021,1,,,no_transit_either,,
270190909022,1,,,no_transit_either,,
270190909023,1,,,no_transit_either,,
270190910025,2,,,no_transit_either,,
270190911004,1,,,no_transit_either,,
270190912015,1,,,no_transit_either,,
270251103014,1,,,no_transit_either,,
270251104043,1,,,no_transit_either,,
270251105041,1,,,no_transit_either,,
270251106001,1,,,no_transit_either,,
270251106002,1,,,no_transit_either,,
270270301092,1,,,no_transit_either,,
270290003002,1,,,no_transit_either,,
270359513013,1,,,no_transit_either,,
270370601032,1,,,no_transit_either,,
270370601043,1,,,no_transit_either,,
270370603022,1,,,no_transit_either,,
270370604012,1,,,no_transit_either,,
270370605032,1,,,no_transit_either,,
270370605061,1,,,no_transit_either,,
270370605062,1,,,no_transit_either,,
270370605063,1,,,no_transit_either,,
270370605064,1,,,no_transit_either,,
270370605093,1,,,no_transit_either,,
270370607093,1,,,no_transit_either,,
270370607103,1,,,no_transit_either,,
270370607112,1,,,no_transit_either,,
270370607174,1,,,no_transit_either,,
270370607251,1,,,no_transit_either,,
270370607261,1,,,no_transit_either,,
270370607281,1,,,no_transit_either,,
270370607293,1,,,no_transit_either,,
270370607321,1,,,no_transit_either,,
270370607341,1,,,no_transit_either,,
270370607373,1,,,no_transit_either,,
270370607501,1,,,no_transit_either,,
270370607521,1,,,no_transit_either,,
270370607522,1,,,no_transit_either,,
270370608122,1,,,no_transit_either,,
270370608124,2,,,no_transit_either,,
270370608141,1,,,no_transit_either,,
270370608145,1,,,no_transit_either,,
270370608161,1,,,no_transit_either,,
270370608162,2,,,no_transit_either,,
270370608194,1,,,no_transit_either,,
270370608241,1,,,no_transit_either,,
270370608302,1,,,no_transit_either,,
270370608352,1,,,no_transit_either,,
270370608362,1,,,no_transit_either,,
270370608381,1,,,no_transit_either,,
270370608401,1,,,no_transit_either,,
270370609042,1,,,no_transit_either,,
270370609043,1,,,no_transit_either,,
270370609052,1,,,no_transit_either,,
270370610014,1,,,no_transit_either,,
270370610093,1,,,no_transit_either,,
270370610094,1,,,no_transit_either,,
270370611051,2,,,no_transit_either,,
270370611101,1,,,no_transit_either,,
270370611111,1,,,no_transit_either,,
270370611122,1,,,no_transit_either,,
270370614022,1,,,no_transit_either,,
270399505002,1,,,no_transit_either,,
270414508002,1,,,no_transit_either,,
270459605004,1,,,no_transit_either,,
270471803003,1,,,no_transit_either,,
270471807001,1,,,no_transit_either,,
270490809004,1,,,no_transit_either,,
270530006031,1,,,no_transit_either,,
270530121022,1,,,no_transit_either,,
270530201011,1,,,no_transit_either,,
270530207001,1,,,no_transit_either,,
270530213001,1,,,no_transit_either,,
270530214003,1,,,no_transit_either,,
270530215013,1,,,no_transit_either,,
270530215052,1,,,no_transit_either,,
270530216025,1,,,no_transit_either,,
270530218001,1,,,no_transit_either,,
270530221021,1,,,no_transit_either,,
270530224004,1,,,no_transit_either,,
270530235023,1,,,no_transit_either,,
270530239021,1,,,no_transit_either,,
270530239033,2,,,no_transit_either,,
270530240043,2,,,no_transit_either,,
270530241004,1,,,no_transit_either,,
270530244001,1,,,no_transit_either,,
270530252054,1,,,no_transit_either,,
270530253021,1,,,no_transit_either,,
270530254031,1,,,no_transit_either,,
270530254033,1,,,no_transit_either,,
270530256051,1,,,no_transit_either,,
270530257021,1,,,no_transit_either,,
270530257024,1,,,no_transit_either,,
270530258013,1,,,no_transit_either,,
270530258032,1,,,no_transit_either,,
270530258052,1,,,no_transit_either,,
270530259051,1,,,no_transit_either,,
270530260213,1,,,no_transit_either,,
270530260251,1,,,no_transit_either,,
270530260271,1,,,no_transit_either,,
270530262071,1,,,no_transit_either,,
270530264033,1,,,no_transit_either,,
270530265101,1,,,no_transit_either,,
270530265143,1,,,no_transit_either,,
270530266061,1,,,no_transit_either,,
270530266143,1,,,no_transit_either,,
270530266153,1,,,no_transit_either,,
270530266171,1,,,no_transit_either,,
270530267022,1,,,no_transit_either,,
270530267083,1,,,no_transit_either,,
270530267084,1,,,no_transit_either,,
270530267252,1,,,no_transit_either,,
270530268253,1,,,no_transit_either,,
270530268262,1,,,no_transit_either,,
270530269062,1,,,no_transit_either,,
270530269101,1,,,no_transit_either,,
270530270011,1,,,no_transit_either,,
270530270021,1,,,no_transit_either,,
270530272041,1,,,no_transit_either,,
270530275043,1,,,no_transit_either,,
270530277012,1,,,no_transit_either,,
270531008004,1,,,no_transit_either,,
270531018002,1,,,no_transit_either,,
270531034001,1,,,no_transit_either,,
270531041002,1,,,no_transit_either,,
270531057003,1,,,no_transit_either,,
270531070003,1,,,no_transit_either,,
270531076004,1,,,no_transit_either,,
270531086002,1,,,no_transit_either,,
270531088001,1,,,no_transit_either,,
270531090002,1,,,no_transit_either,,
270531093001,1,,,no_transit_either,,
270531101003,1,,,no_transit_either,,
270531225001,1,,,no_transit_either,,
270531258001,1,,,no_transit_either,,
270531260004,1,,,no_transit_either,,
270531261021,1,,,no_transit_either,,
270531261022,1,,,no_transit_either,,
270591303031,1,,,no_transit_either,,
270591305011,1,,,no_transit_either,,
270591305023,1,,,no_transit_either,,
270614808041,1,,,no_transit_either,,
270677805002,1,,,no_transit_either,,
270677806003,1,,,no_transit_either,,
270690902001,1,,,no_transit_either,,
270731803001,1,,,no_transit_either,,
270753701021,1,,,no_transit_either,,
270859502001,1,,,no_transit_either,,
270859503021,1,,,no_transit_either,,
270859506002,2,,,no_transit_either,,
270917901002,1,,,no_transit_either,,
270935601004,1,,,no_transit_either,,
270935602005,1,,,no_transit_either,,
271034801001,1,,,no_transit_either,,
271034805012,1,,,no_transit_either,,
271090001002,1,,,no_transit_either,,
271090006001,1,,,no_transit_either,,
271090012012,1,,,no_transit_either,,
271090012022,1,,,no_transit_either,,
271090013013,1,,,no_transit_either,,
271090013022,1,,,no_transit_either,,
271090014032,1,,,no_transit_either,,
271090014043,1,,,no_transit_either,,
271090016011,1,,,no_transit_either,,
271090016033,1,,,no_transit_either,,
271090018001,1,,,no_transit_either,,
271219704001,1,,,no_transit_either,,
271230302011,1,,,no_transit_either,,
271230315001,1,,,no_transit_either,,
271230321003,1,,,no_transit_either,,
271230334004,1,,,no_transit_either,,
271230344002,1,,,no_transit_either,,
271230352001,1,,,no_transit_either,,
271230366005,1,,,no_transit_either,,
271230367004,1,,,no_transit_either,,
271230370003,1,,,no_transit_either,,
271230374034,1,,,no_transit_either,,
271230375005,1,,,no_transit_either,,
271230376015,1,,,no_transit_either,,
271230404012,1,,,no_transit_either,,
271230404013,1,,,no_transit_either,,
271230404022,1,,,no_transit_either,,
271230406051,1,,,no_transit_either,,
271230409023,1,,,no_transit_either,,
271230410011,2,,,no_transit_either,,
271230411042,1,,,no_transit_either,,
271230421021,1,,,no_transit_either,,
271230422024,1,,,no_transit_either,,
271230424022,1,,,no_transit_either,,
271230425031,1,,,no_transit_either,,
271230426021,1,,,no_transit_either,,
271230430011,1,,,no_transit_either,,
271297904003,1,,,no_transit_either,,
271310703002,1,,,no_transit_either,,
271310707022,1,,,no_transit_either,,
271335701002,1,,,no_transit_either,,
271370111021,1,,,no_transit_either,,
271370130003,1,,,no_transit_either,,
271370154021,1,,,no_transit_either,,
271370157003,1,,,no_transit_either,,
271390802011,1,,,no_transit_either,,
271390802071,2,,,no_transit_either,,
271390803041,1,,,no_transit_either,,
271390803055,2,,,no_transit_either,,
271390804002,1,,,no_transit_either,,
271390805001,1,,,no_transit_either,,
271390806001,1,,,no_transit_either,,
271390809033,1,,,no_transit_either,,
271390809051,1,,,no_transit_either,,
271390809052,1,,,no_transit_either,,
271390810012,1,,,no_transit_either,,
271410301031,1,,,no_transit_either,,
271410301061,1,,,no_transit_either,,
271410302011,1,,,no_transit_either,,
271410304083,1,,,no_transit_either,,
271410304103,1,,,no_transit_either,,
271410305031,1,,,no_transit_either,,
271410305041,1,,,no_transit_either,,
271410315001,1,,,no_transit_either,,
271431704004,1,,,no_transit_either,,
271450102003,1,,,no_transit_either,,
271479601002,1,,,no_transit_either,,
271479602002,1,,,no_transit_either,,
271617901002,1,,,no_transit_either,,
271630701034,1,,,no_transit_either,,
271630701083,1,,,no_transit_either,,
271630702043,1,,,no_transit_either,,
271630702051,1,,,no_transit_either,,
271630702062,1,,,no_transit_either,,
271630703034,1,,,no_transit_either,,
271630703044,1,,,no_transit_either,,
271630704031,1,,,no_transit_either,,
271630705011,1,,,no_transit_either,,
271630709064,2,,,no_transit_either,,
271630709111,1,,,no_transit_either,,
271630710111,1,,,no_transit_either,,
271630710162,1,,,no_transit_either,,
271630710191,1,,,no_transit_either,,
271630710192,1,,,no_transit_either,,
271630710202,1,,,no_transit_either,,
271630710241,1,,,no_transit_either,,
271630711023,1,,,no_transit_either,,
271630712073,1,,,no_transit_either,,
271630712083,1,,,no_transit_either,,
271630712111,1,,,no_transit_either,,
271630714001,2,,,no_transit_either,,
271711002052,1,,,no_transit_either,,
271711009001,1,,,no_transit_either,,
271711013004,1,,,no_transit_either,,
271739704003,1,,,no_transit_either,,
290019510001,1,,,no_transit_either,,
290130702002,1,,,no_transit_either,,
290190005001,1,,,no_transit_either,,
290190011081,1,,,no_transit_either,,
290190011092,1,,,no_transit_either,,
290190014011,1,,,no_transit_either,,
290190018062,1,,,no_transit_either,,
290210005003,1,,,no_transit_either,,
290210021002,1,,,no_transit_either,,
290210027002,1,,,no_transit_either,,
290299502012,1,,,no_transit_either,,
290299505001,1,,,no_transit_either,,
290318804011,1,,,no_transit_either,,
290318809002,1,,,no_transit_either,,
290370600045,1,,,no_transit_either,,
290370612002,1,,,no_transit_either,,
290370613003,1,,,no_transit_either,,
290370614001,1,,,no_transit_either,,
290430202052,1,,,no_transit_either,,
290430203102,1,,,no_transit_either,,
290470206022,1,,,no_transit_either,,
290470206041,1,,,no_transit_either,,
290470206044,1,,,no_transit_either,,
290470206045,1,,,no_transit_either,,
290470212112,1,,,no_transit_either,,
290470212132,1,,,no_transit_either,,
290470213122,1,,,no_transit_either,,
290470217012,1,,,no_transit_either,,
290470217033,1,,,no_transit_either,,
290470218122,2,,,no_transit_either,,
290470222003,1,,,no_transit_either,,
290539503003,1,,,no_transit_either,,
290718001011,1,,,no_transit_either,,
290718002014,1,,,no_transit_either,,
290718007022,1,,,no_transit_either,,
290718008013,1,,,no_transit_either,,
290759601002,1,,,no_transit_either,,
290759602003,1,,,no_transit_either,,
290770004004,1,,,no_transit_either,,
290770017003,1,,,no_transit_either,,
290770023002,1,,,no_transit_either,,
290770048023,1,,,no_transit_either,,
290770048052,1,,,no_transit_either,,
290910905001,1,,,no_transit_either,,
290950009003,1,,,no_transit_either,,
290950020001,2,,,no_transit_either,,
290950020002,1,,,no_transit_either,,
290950021004,1,,,no_transit_either,,
290950022001,1,,,no_transit_either,,
290950046002,1,,,no_transit_either,,
290950057001,1,,,no_transit_either,,
290950071004,1,,,no_transit_either,,
290950073021,1,,,no_transit_either,,
290950085004,1,,,no_transit_either,,
290950087001,1,,,no_transit_either,,
290950088001,1,,,no_transit_either,,
290950102034,1,,,no_transit_either,,
290950110021,1,,,no_transit_either,,
290950111001,1,,,no_transit_either,,
290950116022,1,,,no_transit_either,,
290950124001,1,,,no_transit_either,,
290950125011,1,,,no_transit_either,,
290950127021,1,,,no_transit_either,,
290950139042,1,,,no_transit_either,,
290950141215,1,,,no_transit_either,,
290950142033,1,,,no_transit_either,,
290950143004,1,,,no_transit_either,,
290950149031,1,,,no_transit_either,,
290950155003,1,,,no_transit_either,,
290950158001,1,,,no_transit_either,,
290950175002,1,,,no_transit_either,,
290950179001,1,,,no_transit_either,,
290970105003,1,,,no_transit_either,,
290970106021,1,,,no_transit_either,,
290970116002,1,,,no_transit_either,,
290970120001,1,,,no_transit_either,,
290970121002,1,,,no_transit_either,,
290970122022,1,,,no_transit_either,,
290997001112,1,,,no_transit_either,,
290997001212,1,,,no_transit_either,,
290997001231,1,,,no_transit_either,,
290997002102,1,,,no_transit_either,,
290997002131,1,,,no_transit_either,,
290997003051,1,,,no_transit_either,,
290997003052,1,,,no_transit_either,,
290997003062,1,,,no_transit_either,,
290997005025,1,,,no_transit_either,,
290997006031,1,,,no_transit_either,,
290997009002,1,,,no_transit_either,,
290997009003,1,,,no_transit_either,,
290997010012,1,,,no_transit_either,,
290997010021,1,,,no_transit_either,,
290997011025,1,,,no_transit_either,,
290997014011,1,,,no_transit_either,,
291070901004,1,,,no_transit_either,,
291070904023,1,,,no_transit_either,,
291138101001,1,,,no_transit_either,,
291138103061,1,,,no_transit_either,,
291138103083,1,,,no_transit_either,,
291138103092,1,,,no_transit_either,,
291138103101,1,,,no_transit_either,,
291138104022,1,,,no_transit_either,,
291174803003,1,,,no_transit_either,,
291190703002,1,,,no_transit_either,,
291414702001,1,,,no_transit_either,,
291450206014,1,,,no_transit_either,,
291474702003,1,,,no_transit_either,,
291618910004,1,,,no_transit_either,,
291650300041,1,,,no_transit_either,,
291650300044,1,,,no_transit_either,,
291650302073,1,,,no_transit_either,,
291650302113,1,,,no_transit_either,,
291650302132,1,,,no_transit_either,,
291650306011,1,,,no_transit_either,,
291770802013,1,,,no_transit_either,,
291833106012,1,,,no_transit_either,,
291833106021,1,,,no_transit_either,,
291833110012,2,,,no_transit_either,,
291833111141,1,,,no_transit_either,,
291833111472,1,,,no_transit_either,,
291833111542,1,,,no_transit_either,,
291833112031,1,,,no_transit_either,,
291833112212,1,,,no_transit_either,,
291833112942,1,,,no_transit_either,,
291833113111,1,,,no_transit_either,,
291833113112,1,,,no_transit_either,,
291833113121,1,,,no_transit_either,,
291833113122,1,,,no_transit_either,,
291833113911,1,,,no_transit_either,,
291833113913,1,,,no_transit_either,,
291833114222,1,,,no_transit_either,,
291833116042,1,,,no_transit_either,,
291833117325,1,,,no_transit_either,,
291833117371,1,,,no_transit_either,,
291833120941,1,,,no_transit_either,,
291833121951,2,,,no_transit_either,,
291892104001,1,,,no_transit_either,,
291892105025,1,,,no_transit_either,,
291892108032,1,,,no_transit_either,,
291892109123,1,,,no_transit_either,,
291892109252,1,,,no_transit_either,,
291892109281,2,,,no_transit_either,,
291892113013,1,,,no_transit_either,,
291892118011,1,,,no_transit_either,,
291892120033,1,,,no_transit_either,,
291892145002,1,,,no_transit_either,,
291892147002,1,,,no_transit_either,,
291892147007,1,,,no_transit_either,,
291892148001,2,,,no_transit_either,,
291892152014,1,,,no_transit_either,,
291892161011,1,,,no_transit_either,,
291892162011,1,,,no_transit_either,,
291892164021,1,,,no_transit_either,,
291892172002,1,,,no_transit_either,,
291892177021,1,,,no_transit_either,,
291892178062,1,,,no_transit_either,,
291892178063,1,,,no_transit_either,,
291892178071,1,,,no_transit_either,,
291892179211,1,,,no_transit_either,,
291892179232,1,,,no_transit_either,,
291892179423,1,,,no_transit_either,,
291892180121,1,,,no_transit_either,,
291892180132,1,,,no_transit_either,,
291892188002,1,,,no_transit_either,,
291892191004,1,,,no_transit_either,,
291892195022,1,,,no_transit_either,,
291892198012,1,,,no_transit_either,,
291892199005,1,,,no_transit_either,,
291892204413,1,,,no_transit_either,,
291892204461,1,,,no_transit_either,,
291892204473,1,,,no_transit_either,,
291892204482,1,,,no_transit_either,,
291892204511,1,,,no_transit_either,,
291892206013,1,,,no_transit_either,,
291892212022,1,,,no_transit_either,,
291892212023,1,,,no_transit_either,,
291892213354,1,,,no_transit_either,,
291892216272,1,,,no_transit_either,,
291892216312,1,,,no_transit_either,,
291950908001,1,,,no_transit_either,,
291994801001,1,,,no_transit_either,,
292017813002,1,,,no_transit_either,,
292090902022,1,,,no_transit_either,,
292134802033,1,,,no_transit_either,,
292134802061,1,,,no_transit_either,,
292134803011,1,,,no_transit_either,,
292179504002,1,,,no_transit_either,,
292198201052,1,,,no_transit_either,,
292198201061,1,,,no_transit_either,,
292198201083,1,,,no_transit_either,,
292198201092,1,,,no_transit_either,,
292198202031,1,,,no_transit_either,,
292214601022,1,,,no_transit_either,,
292236903003,1,,,no_transit_either,,
295101012001,1,,,no_transit_either,,
295101013002,1,,,no_transit_either,,
295101018002,1,,,no_transit_either,,
295101025002,1,,,no_transit_either,,
295101031003,1,,,no_transit_either,,
295101038002,1,,,no_transit_either,,
295101052001,1,,,no_transit_either,,
295101072001,2,,,no_transit_either,,
295101142003,1,,,no_transit_either,,
295101142004,1,,,no_transit_either,,
295101161004,1,,,no_transit_either,,
295101163011,1,,,no_transit_either,,
295101186002,1,,,no_transit_either,,
295101191012,1,,,no_transit_either,,
295101193003,1,,,no_transit_either,,
295101231001,2,,,no_transit_either,,
295101271001,1,,,no_transit_either,,
295101272003,1,,,no_transit_either,,
295101274003,1,,,no_transit_either,,
310039798003,1,,,no_transit_either,,
310119601001,1,,,no_transit_either,,
310119601005,1,,,no_transit_either,,
310379647001,1,,,no_transit_either,,
310379648004,1,,,no_transit_either,,
310399728002,1,,,no_transit_either,,
310539636004,1,,,no_transit_either,,
310539637001,1,,,no_transit_either,,
310539637003,1,,,no_transit_either,,
310550002003,1,,,no_transit_either,,
310550021002,1,,,no_transit_either,,
310550030006,1,,,no_transit_either,,
310550035003,1,,,no_transit_either,,
310550036002,1,,,no_transit_either,,
310550043003,1,,,no_transit_either,,
310550050001,1,,,no_transit_either,,
310550055004,1,,,no_transit_either,,
310550068063,1,,,no_transit_either,,
310550070011,1,,,no_transit_either,,
310550074243,1,,,no_transit_either,,
310550074321,1,,,no_transit_either,,
310550074351,1,,,no_transit_either,,
310550074381,2,,,no_transit_either,,
310550074591,1,,,no_transit_either,,
310550074623,1,,,no_transit_either,,
310550074631,1,,,no_transit_either,,
310550074701,1,,,no_transit_either,,
310550074722,1,,,no_transit_either,,
310550075081,1,,,no_transit_either,,
310550075094,1,,,no_transit_either,,
310550075172,1,,,no_transit_either,,
310550075201,1,,,no_transit_either,,
310550075221,1,,,no_transit_either,,
310550075232,1,,,no_transit_either,,
310590916001,1,,,no_transit_either,,
310590917002,1,,,no_transit_either,,
311079762002,1,,,no_transit_either,,
311090007001,1,,,no_transit_either,,
311090010011,1,,,no_transit_either,,
311090010031,1,,,no_transit_either,,
311090015003,1,,,no_transit_either,,
311090016004,1,,,no_transit_either,,
311090022001,1,,,no_transit_either,,
311090030023,1,,,no_transit_either,,
311090033012,1,,,no_transit_either,,
311090037083,1,,,no_transit_either,,
311090037163,1,,,no_transit_either,,
311090037211,1,,,no_transit_either,,
311090037232,1,,,no_transit_either,,
311090104021,1,,,no_transit_either,,
311199611002,1,,,no_transit_either,,
311419651003,1,,,no_transit_either,,
311530106203,1,,,no_transit_either,,
311530106221,1,,,no_transit_either,,
311530106251,1,,,no_transit_either,,
311530106361,2,,,no_transit_either,,
311530107011,1,,,no_transit_either,,
311699632002,1,,,no_transit_either,,
320030015012,1,,,no_transit_either,,
320030027081,1,,,no_transit_either,,
320030028102,1,,,no_transit_either,,
320030028143,1,,,no_transit_either,,
320030028451,1,,,no_transit_either,,
320030028484,1,,,no_transit_either,,
320030028491,1,,,no_transit_either,,
320030029021,1,,,no_transit_either,,
320030029192,1,,,no_transit_either,,
320030029361,1,,,no_transit_either,,
320030029583,1,,,no_transit_either,,
320030029661,1,,,no_transit_either,,
320030029671,1,,,no_transit_either,,
320030029761,1,,,no_transit_either,,
320030029781,1,,,no_transit_either,,
320030029791,2,,,no_transit_either,,
320030036164,1,,,no_transit_either,,
320030036341,1,,,no_transit_either,,
320030036441,1,,,no_transit_either,,
320030036462,1,,,no_transit_either,,
320030036501,1,,,no_transit_either,,
320030036561,1,,,no_transit_either,,
320030036601,1,,,no_transit_either,,
320030036621,1,,,no_transit_either,,
320030038003,1,,,no_transit_either,,
320030047141,1,,,no_transit_either,,
320030047162,1,,,no_transit_either,,
320030049202,1,,,no_transit_either,,
320030050161,1,,,no_transit_either,,
320030051024,1,,,no_transit_either,,
320030051082,1,,,no_transit_either,,
320030051121,1,,,no_transit_either,,
320030053202,1,,,no_transit_either,,
320030053411,1,,,no_transit_either,,
320030053482,1,,,no_transit_either,,
320030054411,1,,,no_transit_either,,
320030055014,1,,,no_transit_either,,
320030056071,1,,,no_transit_either,,
320030057021,1,,,no_transit_either,,
320030057051,1,,,no_transit_either,,
320030057133,1,,,no_transit_either,,
320030057134,1,,,no_transit_either,,
320030057172,1,,,no_transit_either,,
320030058181,1,,,no_transit_either,,
320030058311,1,,,no_transit_either,,
320030058351,1,,,no_transit_either,,
320030058362,1,,,no_transit_either,,
320030058491,1,,,no_transit_either,,
320030058571,2,,,no_transit_either,,
320030058621,1,,,no_transit_either,,
320030058671,1,,,no_transit_either,,
320030058681,1,,,no_transit_either,,
320030058691,1,,,no_transit_either,,
320030059051,1,,,no_transit_either,,
320030062022,1,,,no_transit_either,,
320030062042,1,,,no_transit_either,,
320030067001,1,,,no_transit_either,,
320310010102,1,,,no_transit_either,,
320310012012,1,,,no_transit_either,,
320310026133,1,,,no_transit_either,,
320310029012,1,,,no_transit_either,,
325100001001,1,,,no_transit_either,,
330110101003,1,,,no_transit_either,,
330110114023,1,,,no_transit_either,,
330150033021,1,,,no_transit_either,,
330150650062,1,,,no_transit_either,,
330151074002,1,,,no_transit_either,,
340010107003,2,,,no_transit_either,,
340010109002,1,,,no_transit_either,,
340057010023,1,,,no_transit_either,,
340057011031,1,,,no_transit_either,,
340057011041,1,,,no_transit_either,,
340110103012,1,,,no_transit_either,,
340110303002,1,,,no_transit_either,,
340170024003,1,,,no_transit_either,,
340170029003,1,,,no_transit_either,,
340170153003,1,,,no_transit_either,,
340170156001,1,,,no_transit_either,,
340170158021,1,,,no_transit_either,,
340170171004,1,,,no_transit_either,,
340170199003,1,,,no_transit_either,,
340390304003,1,,,no_transit_either,,
350010038062,1,,,no_transit_either,,
360110408001,1,,,no_transit_either,,
360110409002,1,,,no_transit_either,,
360191031003,1,,,no_transit_either,,
360290041001,1,,,no_transit_either,,
360290052011,1,,,no_transit_either,,
360290073051,1,,,no_transit_either,,
360290080012,1,,,no_transit_either,,
360290081013,1,,,no_transit_either,,
360290101033,1,,,no_transit_either,,
360290102022,1,,,no_transit_either,,
360290124002,1,,,no_transit_either,,
360290132014,1,,,no_transit_either,,
360290135024,1,,,no_transit_either,,
360290141023,1,,,no_transit_either,,
360290142041,1,,,no_transit_either,,
360290142064,1,,,no_transit_either,,
360290143002,1,,,no_transit_either,,
360290147042,1,,,no_transit_either,,
360290153012,1,,,no_transit_either,,
360290169001,1,,,no_transit_either,,
360290175021,1,,,no_transit_either,,
360470003013,1,,,no_transit_either,,
360470122001,1,,,no_transit_either,,
360470132001,1,,,no_transit_either,,
360470165004,1,,,no_transit_either,,
360470341003,1,,,no_transit_either,,
360530308003,1,,,no_transit_either,,
360550037002,1,,,no_transit_either,,
360550061001,1,,,no_transit_either,,
360550083012,1,,,no_transit_either,,
360550085001,1,,,no_transit_either,,
360550122022,1,,,no_transit_either,,
360550123013,1,,,no_transit_either,,
360610021003,1,,,no_transit_either,,
360610075003,1,,,no_transit_either,,
360610135013,1,,,no_transit_either,,
360610191003,1,,,no_transit_either,,
360630241011,1,,,no_transit_either,,
360630243032,1,,,no_transit_either,,
360670102004,1,,,no_transit_either,,
360670112021,1,,,no_transit_either,,
360670158003,1,,,no_transit_either,,
360690502041,1,,,no_transit_either,,
360690504021,1,,,no_transit_either,,
360730403001,1,,,no_transit_either,,
360734013002,1,,,no_transit_either,,
360750204003,1,,,no_transit_either,,
360750207071,1,,,no_transit_either,,
360810232001,1,,,no_transit_either,,
360810945002,1,,,no_transit_either,,
360810997045,1,,,no_transit_either,,
360811133002,1,,,no_transit_either,,
360811189002,1,,,no_transit_either,,
360894902004,1,,,no_transit_either,,
360894904003,1,,,no_transit_either,,
360894909004,1,,,no_transit_either,,
361031583101,1,,,no_transit_either,,
361031702043,1,,,no_transit_either,,
361031907141,1,,,no_transit_either,,
361170214002,1,,,no_transit_either,,
361219702022,1,,,no_transit_either,,
361219705005,1,,,no_transit_either,,
370030405003,1,,,no_transit_either,,
370190201022,1,,,no_transit_either,,
370190203062,1,,,no_transit_either,,
370230203031,1,,,no_transit_either,,
370230211003,1,,,no_transit_either,,
370250415031,1,,,no_transit_either,,
370270302003,1,,,no_transit_either,,
370270308022,1,,,no_transit_either,,
370350102011,1,,,no_transit_either,,
370350103021,1,,,no_transit_either,,
370350115031,1,,,no_transit_either,,
370670028091,1,,,no_transit_either,,
370670031031,1,,,no_transit_either,,
370670037024,1,,,no_transit_either,,
370710310051,1,,,no_transit_either,,
370710315002,1,,,no_transit_either,,
370810113002,1,,,no_transit_either,,
370810128051,1,,,no_transit_either,,
370810143003,1,,,no_transit_either,,
370810144111,1,,,no_transit_either,,
370810151002,1,,,no_transit_either,,
370810157062,1,,,no_transit_either,,
370810157072,1,,,no_transit_either,,
370810163042,1,,,no_transit_either,,
370810165032,1,,,no_transit_either,,
